timestamp,key-name,key-char,key-vk,event-type,duration
1728382053.567661,space,,49,key down,
1728382053.644792,space,,49,key up,0.07713103294372559
1728382054.258301,space,,49,key down,
1728382054.318238,space,,49,key up,0.0599370002746582
1728382054.4329531,space,,49,key down,
1728382054.500782,space,,49,key up,0.06782889366149902
1728382054.590636,space,,49,key down,
1728382054.674622,space,,49,key up,0.08398604393005371
1728382054.766997,space,,49,key down,
1728382054.838978,space,,49,key up,0.07198095321655273
1728382055.195137,space,,49,key down,
1728382055.2750888,space,,49,key up,0.07995176315307617
1728382055.6697311,space,,49,key down,
1728382055.733742,space,,49,key up,0.0640108585357666
1728382055.8302,space,,49,key down,
1728382055.882159,space,,49,key up,0.05195903778076172
1728382056.131423,space,,49,key down,
1728382056.215209,space,,49,key up,0.0837860107421875
1728382056.308953,space,,49,key down,
1728382056.376158,space,,49,key up,0.06720495223999023
1728382056.470737,space,,49,key down,
1728382056.537417,space,,49,key up,0.0666799545288086
1728382056.63265,space,,49,key down,
1728382056.7165482,space,,49,key up,0.08389830589294434
1728382057.526764,space,,49,key down,
1728382057.594754,space,,49,key up,0.06799006462097168
1728382058.226367,space,,49,key down,
1728382058.282784,space,,49,key up,0.056416988372802734
1728382058.37128,space,,49,key down,
1728382058.443926,space,,49,key up,0.0726461410522461
1728382058.536052,space,,49,key down,
1728382058.6003342,space,,49,key up,0.06428217887878418
1728382058.711894,space,,49,key down,
1728382058.785998,space,,49,key up,0.07410407066345215
1728382059.833341,space,,49,key down,
1728382059.913298,space,,49,key up,0.0799570083618164
1728382060.586717,space,,49,key down,
1728382060.65062,space,,49,key up,0.0639030933380127
1728382060.756325,space,,49,key down,
1728382060.816921,space,,49,key up,0.06059598922729492
1728382060.930112,space,,49,key down,
1728382060.99591,space,,49,key up,0.06579804420471191
1728382061.112459,space,,49,key down,
1728382061.172528,space,,49,key up,0.06006908416748047
1728382061.281466,space,,49,key down,
1728382061.345365,space,,49,key up,0.06389904022216797
1728382061.4482229,space,,49,key down,
1728382061.528109,space,,49,key up,0.07988619804382324
1728382061.629361,space,,49,key down,
1728382061.730137,space,,49,key up,0.10077619552612305
1728382062.782026,space,,49,key down,
1728382062.833088,space,,49,key up,0.05106186866760254
1728382063.584186,space,,49,key down,
1728382063.640024,space,,49,key up,0.05583786964416504
1728382063.7537,space,,49,key down,
1728382063.817558,space,,49,key up,0.0638580322265625
1728382063.917139,space,,49,key down,
1728382064.0051498,space,,49,key up,0.08801078796386719
1728382064.285571,space,,49,key down,
1728382064.349429,space,,49,key up,0.0638577938079834
1728382064.552114,space,,49,key down,
1728382064.624139,space,,49,key up,0.07202506065368652
1728382065.370081,space,,49,key down,
1728382065.429983,space,,49,key up,0.05990195274353027
1728382065.5245628,space,,49,key down,
1728382065.58879,space,,49,key up,0.06422710418701172
1728382065.668118,space,,49,key down,
1728382065.7445261,space,,49,key up,0.07640814781188965
1728382065.8440828,space,,49,key down,
1728382065.9080372,space,,49,key up,0.06395435333251953
1728382066.018813,space,,49,key down,
1728382066.106636,space,,49,key up,0.08782315254211426
1728382066.837169,space,,49,key down,
1728382066.905397,space,,49,key up,0.06822800636291504
1728382067.744127,space,,49,key down,
1728382067.8113291,space,,49,key up,0.06720209121704102
1728382067.908994,space,,49,key down,
1728382067.985197,space,,49,key up,0.0762031078338623
1728382068.087254,space,,49,key down,
1728382068.179105,space,,49,key up,0.09185099601745605
1728382068.5545669,space,,49,key down,
1728382068.6307158,space,,49,key up,0.07614898681640625
1728382069.331629,space,,49,key down,
1728382069.419863,space,,49,key up,0.08823394775390625
1728382070.318411,space,,49,key down,
1728382070.38408,space,,49,key up,0.06566882133483887
1728382070.475441,space,,49,key down,
1728382070.53919,space,,49,key up,0.06374907493591309
1728382070.635672,space,,49,key down,
1728382070.699123,space,,49,key up,0.06345081329345703
1728382070.806728,space,,49,key down,
1728382070.882644,space,,49,key up,0.07591605186462402
1728382071.277219,space,,49,key down,
1728382071.345057,space,,49,key up,0.06783795356750488
1728382072.063046,space,,49,key down,
1728382072.127537,space,,49,key up,0.06449103355407715
1728382072.221508,space,,49,key down,
1728382072.2896562,space,,49,key up,0.06814813613891602
1728382072.3917031,space,,49,key down,
1728382072.459734,space,,49,key up,0.06803083419799805
1728382072.564724,space,,49,key down,
1728382072.6328719,space,,49,key up,0.06814789772033691
1728382072.7386072,space,,49,key down,
1728382072.8066518,space,,49,key up,0.06804466247558594
1728382072.911953,space,,49,key down,
1728382072.975919,space,,49,key up,0.06396603584289551
1728382073.075258,space,,49,key down,
1728382073.13938,space,,49,key up,0.06412196159362793
1728382073.2309508,space,,49,key down,
1728382073.3028119,space,,49,key up,0.07186102867126465
1728382073.408523,space,,49,key down,
1728382073.484585,space,,49,key up,0.07606196403503418
1728382073.621681,space,,49,key down,
1728382073.702396,space,,49,key up,0.08071494102478027
1728382074.618706,space,,49,key down,
1728382074.6907039,space,,49,key up,0.07199788093566895
1728382075.399286,space,,49,key down,
1728382075.459116,space,,49,key up,0.0598299503326416
1728382075.559608,space,,49,key down,
1728382075.623389,space,,49,key up,0.0637810230255127
1728382075.722914,space,,49,key down,
1728382075.793244,space,,49,key up,0.07032990455627441
1728382075.905359,space,,49,key down,
1728382075.969026,space,,49,key up,0.06366705894470215
1728382076.084196,space,,49,key down,
1728382076.152174,space,,49,key up,0.0679779052734375
1728382076.26317,space,,49,key down,
1728382076.347127,space,,49,key up,0.08395695686340332
1728382077.018997,space,,49,key down,
1728382077.0961752,space,,49,key up,0.0771782398223877
1728382077.5718799,space,,49,key down,
1728382077.636014,space,,49,key up,0.06413412094116211
1728382077.753887,space,,49,key down,
1728382077.8177888,space,,49,key up,0.06390190124511719
1728382077.9182,space,,49,key down,
1728382077.990221,space,,49,key up,0.0720210075378418
1728382078.082138,space,,49,key down,
1728382078.150104,space,,49,key up,0.06796598434448242
1728382078.25459,space,,49,key down,
1728382078.322426,space,,49,key up,0.06783604621887207
1728382078.422424,space,,49,key down,
1728382078.4944189,space,,49,key up,0.07199478149414062
1728382078.604249,space,,49,key down,
1728382078.671715,space,,49,key up,0.06746602058410645
1728382078.77633,space,,49,key down,
1728382078.846501,space,,49,key up,0.07017111778259277
1728382078.950158,space,,49,key down,
1728382079.025054,space,,49,key up,0.07489585876464844
1728382079.128426,space,,49,key down,
1728382079.207999,space,,49,key up,0.07957291603088379
1728382079.3038342,space,,49,key down,
1728382079.3719602,space,,49,key up,0.06812596321105957
1728382079.469047,space,,49,key down,
1728382079.53673,space,,49,key up,0.06768298149108887
1728382079.644923,space,,49,key down,
1728382079.720563,space,,49,key up,0.07563996315002441
1728382080.725523,space,,49,key down,
1728382080.793183,space,,49,key up,0.06766009330749512
1728382081.514605,space,,49,key down,
1728382081.5665889,space,,49,key up,0.05198383331298828
1728382081.676194,space,,49,key down,
1728382081.7402098,space,,49,key up,0.06401586532592773
1728382081.8547258,space,,49,key down,
1728382081.917204,space,,49,key up,0.062478065490722656
1728382082.037799,space,,49,key down,
