timestamp,key-name,key-char,key-vk,event-type,duration
1728381439.770607,space,,49,key down,
1728381439.839123,space,,49,key up,0.06851601600646973
1728381440.285459,space,,49,key down,
1728381440.32544,space,,49,key up,0.03998088836669922
1728381440.441857,space,,49,key down,
1728381440.481867,space,,49,key up,0.04000997543334961
1728381440.579275,space,,49,key down,
1728381440.647365,space,,49,key up,0.06809020042419434
1728381440.9882612,space,,49,key down,
1728381441.048129,space,,49,key up,0.05986785888671875
1728381441.746977,space,,49,key down,
1728381441.8149052,space,,49,key up,0.06792807579040527
1728381441.9355881,space,,49,key down,
1728381442.0036092,space,,49,key up,0.06802105903625488
1728381442.112524,space,,49,key down,
1728381442.200248,space,,49,key up,0.08772397041320801
1728381442.544318,space,,49,key down,
1728381442.612109,space,,49,key up,0.06779098510742188
1728381442.996813,space,,49,key down,
1728381443.044462,space,,49,key up,0.04764890670776367
1728381443.1432772,space,,49,key down,
1728381443.2072551,space,,49,key up,0.06397795677185059
1728381443.298344,space,,49,key down,
1728381443.362507,space,,49,key up,0.0641632080078125
1728381443.465473,space,,49,key down,
1728381443.525582,space,,49,key up,0.06010913848876953
1728381443.6442492,space,,49,key down,
1728381443.700238,space,,49,key up,0.05598878860473633
1728381443.834838,space,,49,key down,
1728381443.90676,space,,49,key up,0.07192206382751465
1728381444.694879,space,,49,key down,
1728381444.750803,space,,49,key up,0.0559239387512207
1728381445.236307,space,,49,key down,
1728381445.280143,space,,49,key up,0.043836116790771484
1728381445.368042,space,,49,key down,
1728381445.434426,space,,49,key up,0.06638407707214355
1728381445.703434,space,,49,key down,
1728381445.759298,space,,49,key up,0.05586409568786621
1728381446.305409,space,,49,key down,
1728381446.361408,space,,49,key up,0.055999040603637695
1728381446.5209758,space,,49,key down,
1728381446.593058,space,,49,key up,0.0720822811126709
1728381446.882484,space,,49,key down,
1728381446.966305,space,,49,key up,0.08382105827331543
1728381447.47633,space,,49,key down,
1728381447.5403678,space,,49,key up,0.06403779983520508
1728381447.7436259,space,,49,key down,
1728381447.814643,space,,49,key up,0.07101702690124512
1728381448.09986,space,,49,key down,
1728381448.175833,space,,49,key up,0.0759730339050293
1728381448.5603,space,,49,key down,
1728381448.576043,space,,49,key up,0.015742778778076172
1728381448.667726,space,,49,key down,
1728381448.735937,space,,49,key up,0.06821107864379883
1728381448.863073,space,,49,key down,
1728381448.927767,space,,49,key up,0.06469392776489258
1728381449.051986,space,,49,key down,
1728381449.129663,space,,49,key up,0.07767701148986816
1728381449.4231591,space,,49,key down,
1728381449.494924,space,,49,key up,0.07176494598388672
1728381449.924235,space,,49,key down,
1728381449.9842088,space,,49,key up,0.059973716735839844
1728381450.083046,space,,49,key down,
1728381450.1431282,space,,49,key up,0.060082197189331055
1728381450.2454882,space,,49,key down,
1728381450.3109372,space,,49,key up,0.06544899940490723
1728381450.401966,space,,49,key down,
1728381450.470243,space,,49,key up,0.06827688217163086
1728381450.57073,space,,49,key down,
1728381450.642889,space,,49,key up,0.0721590518951416
1728381451.142611,space,,49,key down,
1728381451.198824,space,,49,key up,0.0562129020690918
1728381451.574008,space,,49,key down,
1728381451.613931,space,,49,key up,0.03992295265197754
1728381451.716087,space,,49,key down,
1728381451.772026,space,,49,key up,0.0559389591217041
1728381451.864492,space,,49,key down,
1728381451.932439,space,,49,key up,0.0679471492767334
1728381452.0240781,space,,49,key down,
1728381452.0958872,space,,49,key up,0.07180905342102051
1728381452.1836429,space,,49,key down,
1728381452.251306,space,,49,key up,0.06766319274902344
1728381452.3426502,space,,49,key down,
1728381452.422642,space,,49,key up,0.07999181747436523
1728381452.728246,space,,49,key down,
1728381452.763961,space,,49,key up,0.03571510314941406
1728381452.840136,space,,49,key down,
1728381452.908191,space,,49,key up,0.0680549144744873
1728381452.976096,space,,49,key down,
1728381453.052046,space,,49,key up,0.07595014572143555
1728381453.099533,space,,49,key down,
1728381453.1712608,space,,49,key up,0.07172775268554688
1728381453.488957,space,,49,key down,
1728381453.549054,space,,49,key up,0.06009697914123535
1728381453.9531388,space,,49,key down,
1728381453.993515,space,,49,key up,0.04037618637084961
1728381454.0771148,space,,49,key down,
1728381454.1449978,space,,49,key up,0.06788301467895508
1728381454.9597728,space,,49,key down,
1728381455.023746,space,,49,key up,0.06397318840026855
1728381455.399012,space,,49,key down,
1728381455.442882,space,,49,key up,0.043869972229003906
1728381455.524357,space,,49,key down,
1728381455.584352,space,,49,key up,0.05999493598937988
1728381455.674571,space,,49,key down,
1728381455.734518,space,,49,key up,0.05994701385498047
1728381456.2212448,space,,49,key down,
1728381456.2771368,space,,49,key up,0.055891990661621094
1728381456.623132,space,,49,key down,
1728381456.662644,space,,49,key up,0.039511919021606445
1728381456.7611158,space,,49,key down,
1728381456.817173,space,,49,key up,0.05605721473693848
1728381457.047041,space,,49,key down,
1728381457.1034381,space,,49,key up,0.056397199630737305
1728381457.4856489,space,,49,key down,
1728381457.543365,space,,49,key up,0.05771613121032715
1728381458.3275409,space,,49,key down,
1728381458.375415,space,,49,key up,0.04787421226501465
1728381458.478283,space,,49,key down,
1728381458.5380821,space,,49,key up,0.0597991943359375
1728381458.651754,space,,49,key down,
