timestamp,key-name,key-char,key-vk,event-type,duration
1728122516.530165,,i,34,key up,0.0729520320892334
1728122516.682049,,t,17,key down,
1728122516.7400901,,t,17,key up,0.05804109573364258
1728122516.8023,,t,17,key down,
1728122516.892179,,t,17,key up,0.08987903594970703
1728122516.967248,,l,37,key down,
1728122517.072105,,l,37,key up,0.10485696792602539
1728122517.132216,,r,15,key down,
1728122517.2054772,,r,15,key up,0.07326126098632812
1728122517.912467,backspace,,51,key down,
1728122518.017174,backspace,,51,key up,0.10470700263977051
1728122518.165609,,e,14,key down,
1728122518.285308,,e,14,key up,0.11969900131225586
1728122518.527606,space,,49,key down,
1728122518.632031,space,,49,key up,0.10442495346069336
1728122518.88741,shift_r,,60,key down,
1728122519.125458,shift_r,,60,key up,0.23804807662963867
1728122519.3056939,,l,37,key down,
1728122519.397125,,l,37,key up,0.0914311408996582
1728122519.532445,,i,34,key down,
1728122519.60586,,i,34,key up,0.07341504096984863
1728122519.697609,,n,45,key down,
1728122519.800755,,n,45,key up,0.10314607620239258
1728122519.9226189,,d,2,key down,
1728122520.012276,,d,2,key up,0.08965706825256348
1728122520.055613,space,,49,key down,
1728122520.1471481,space,,49,key up,0.09153509140014648
1728122520.341171,shift_r,,60,key down,
1728122520.552469,shift_r,,60,key up,0.21129798889160156
1728122520.702226,,e,14,key down,
1728122520.822262,,e,14,key up,0.12003612518310547
1728122520.970463,,x,7,key down,
1728122521.0762491,,x,7,key up,0.10578608512878418
1728122521.212703,,t,17,key down,
1728122521.2851431,,t,17,key up,0.07244014739990234
1728122521.497016,space,,49,key down,
1728122521.572268,space,,49,key up,0.07525205612182617
1728122521.962332,,s,1,key down,
1728122522.066944,,s,1,key up,0.10461187362670898
1728122522.202233,,h,4,key down,
1728122522.274944,,h,4,key up,0.07271099090576172
1728122522.4426508,,o,31,key down,
1728122522.515739,,o,31,key up,0.07308816909790039
1728122522.757243,,u,32,key down,
1728122522.832051,,u,32,key up,0.07480812072753906
1728122522.9822779,,d,2,key down,
